t,v1,v2
0.08413,9.6288,7.9685
0.08414,9.6372,7.959
0.08415,9.6456,7.9494
0.08416,9.6538,7.9399
0.08417,9.662,7.9303
0.08418,9.67,7.9208
0.08419,9.678,7.9112
0.0842,9.6858,7.9016
0.08421,9.6936,7.8919
0.08422,9.7013,7.8823
0.08423,9.7088,7.8726
0.08424,9.7163,7.8629
0.08425,9.7237,7.8532
0.08426,9.731,7.8434
0.08427,9.7382,7.8337
0.08428,9.7453,7.8239
0.08429,9.7523,7.8141
0.0843,9.7592,7.8043
0.08431,9.766,7.7945
0.08432,9.7727,7.7846
0.08433,9.7793,7.7748
0.08434,9.7858,7.7649
0.08435,9.7922,7.755
0.08436,9.7986,7.745
0.08437,9.8048,7.7351
0.08438,9.8109,7.7251
0.08439,9.8169,7.7151
0.0844,9.8229,7.7051
0.08441,9.8287,7.6951
0.08442,9.8345,7.6851
0.08443,9.8401,7.675
0.08444,9.8456,7.6649
0.08445,9.8511,7.6548
0.08446,9.8564,7.6447
0.08447,9.8617,7.6346
0.08448,9.8669,7.6244
0.08449,9.8719,7.6143
0.0845,9.8769,7.6041
0.08451,9.8817,7.5938
0.08452,9.8865,7.5836
0.08453,9.8912,7.5734
0.08454,9.8958,7.5631
0.08455,9.9002,7.5528
0.08456,9.9046,7.5425
0.08457,9.9089,7.5322
0.08458,9.9131,7.5218
0.08459,9.9172,7.5115
0.0846,9.9211,7.5011
0.08461,9.925,7.4907
0.08462,9.9288,7.4803
0.08463,9.9325,7.4699
0.08464,9.9361,7.4594
0.08465,9.9396,7.4489
0.08466,9.943,7.4385
0.08467,9.9463,7.4279
0.08468,9.9495,7.4174
0.08469,9.9526,7.4069
0.0847,9.9556,7.3963
0.08471,9.9585,7.3857
0.08472,9.9613,7.3751
0.08473,9.964,7.3645
0.08474,9.9667,7.3539
0.08475,9.9692,7.3432
0.08476,9.9716,7.3326
0.08477,9.9739,7.3219
0.08478,9.9761,7.3112
0.08479,9.9782,7.3004
0.0848,9.9803,7.2897
0.08481,9.9822,7.2789
0.08482,9.984,7.2681
0.08483,9.9857,7.2573
0.08484,9.9874,7.2465
0.08485,9.9889,7.2357
0.08486,9.9903,7.2248
0.08487,9.9917,7.214
0.08488,9.9929,7.2031
0.08489,9.994,7.1922
0.0849,9.9951,7.1813
0.08491,9.996,7.1703
0.08492,9.9968,7.1594
0.08493,9.9976,7.1484
0.08494,9.9982,7.1374
0.08495,9.9988,7.1264
0.08496,9.9992,7.1154
0.08497,9.9996,7.1043
0.08498,9.9998,7.0932
0.08499,10,7.0822
0.085,10,7.0711
0.08501,10,7.06
0.08502,9.9998,7.0488
0.08503,9.9996,7.0377
0.08504,9.9992,7.0265
0.08505,9.9988,7.0153
0.08506,9.9982,7.0041
0.08507,9.9976,6.9929
0.08508,9.9968,6.9817
0.08509,9.996,6.9704
0.0851,9.9951,6.9591
0.08511,9.994,6.9478
0.08512,9.9929,6.9365
0.08513,9.9917,6.9252
0.08514,9.9903,6.9139
0.08515,9.9889,6.9025
0.08516,9.9874,6.8911
0.08517,9.9857,6.8797
0.08518,9.984,6.8683
0.08519,9.9822,6.8569
0.0852,9.9803,6.8455
0.08521,9.9782,6.834
0.08522,9.9761,6.8225
0.08523,9.9739,6.811
0.08524,9.9716,6.7995
0.08525,9.9692,6.788
0.08526,9.9667,6.7765
0.08527,9.964,6.7649
0.08528,9.9613,6.7533
0.08529,9.9585,6.7417
0.0853,9.9556,6.7301
0.08531,9.9526,6.7185
0.08532,9.9495,6.7069
0.08533,9.9463,6.6952
0.08534,9.943,6.6835
0.08535,9.9396,6.6718
0.08536,9.9361,6.6601
0.08537,9.9325,6.6484
0.08538,9.9288,6.6367
0.08539,9.925,6.6249
0.0854,9.9211,6.6131
0.08541,9.9172,6.6013
0.08542,9.9131,6.5895
0.08543,9.9089,6.5777
0.08544,9.9046,6.5659
0.08545,9.9002,6.554
0.08546,9.8958,6.5421
0.08547,9.8912,6.5302
0.08548,9.8865,6.5183
0.08549,9.8817,6.5064
0.0855,9.8769,6.4945
0.08551,9.8719,6.4825
0.08552,9.8669,6.4706
0.08553,9.8617,6.4586
0.08554,9.8564,6.4466
0.08555,9.8511,6.4346
0.08556,9.8456,6.4225
0.08557,9.8401,6.4105
0.08558,9.8345,6.3984
0.08559,9.8287,6.3863
0.0856,9.8229,6.3742
0.08561,9.8169,6.3621
0.08562,9.8109,6.35
0.08563,9.8048,6.3379
0.08564,9.7986,6.3257
0.08565,9.7922,6.3135
0.08566,9.7858,6.3013
0.08567,9.7793,6.2891
0.08568,9.7727,6.2769
0.08569,9.766,6.2647
0.0857,9.7592,6.2524
0.08571,9.7523,6.2402
0.08572,9.7453,6.2279
0.08573,9.7382,6.2156
0.08574,9.731,6.2033
0.08575,9.7237,6.1909
0.08576,9.7163,6.1786
0.08577,9.7088,6.1662
0.08578,9.7013,6.1539
0.08579,9.6936,6.1415
0.0858,9.6858,6.1291
0.08581,9.678,6.1167
0.08582,9.67,6.1042
0.08583,9.662,6.0918
0.08584,9.6538,6.0793
0.08585,9.6456,6.0668
0.08586,9.6372,6.0543
0.08587,9.6288,6.0418
0.08588,9.6203,6.0293
0.08589,9.6117,6.0168
0.0859,9.6029,6.0042
0.08591,9.5941,5.9916
0.08592,9.5852,5.979
0.08593,9.5762,5.9665
0.08594,9.5671,5.9538
0.08595,9.5579,5.9412
0.08596,9.5486,5.9286
0.08597,9.5393,5.9159
0.08598,9.5298,5.9032
0.08599,9.5202,5.8906
0.086,9.5106,5.8779
0.08601,9.5008,5.8651
0.08602,9.491,5.8524
0.08603,9.481,5.8397
0.08604,9.471,5.8269
0.08605,9.4609,5.8141
0.08606,9.4506,5.8013
0.08607,9.4403,5.7885
0.08608,9.4299,5.7757
0.08609,9.4194,5.7629
0.0861,9.4088,5.7501
0.08611,9.3981,5.7372
0.08612,9.3873,5.7243
0.08613,9.3765,5.7114
0.08614,9.3655,5.6985
0.08615,9.3544,5.6856
0.08616,9.3433,5.6727
0.08617,9.332,5.6597
0.08618,9.3207,5.6468
0.08619,9.3093,5.6338
0.0862,9.2978,5.6208
0.08621,9.2862,5.6078
0.08622,9.2745,5.5948
0.08623,9.2627,5.5818
0.08624,9.2508,5.5688
0.08625,9.2388,5.5557
0.08626,9.2267,5.5426
0.08627,9.2146,5.5296
0.08628,9.2023,5.5165
0.08629,9.19,5.5034
0.0863,9.1775,5.4902
0.08631,9.165,5.4771
0.08632,9.1524,5.4639
0.08633,9.1397,5.4508
0.08634,9.1269,5.4376
0.08635,9.114,5.4244
0.08636,9.1011,5.4112
0.08637,9.088,5.398
0.08638,9.0748,5.3848
0.08639,9.0616,5.3715
0.0864,9.0483,5.3583
0.08641,9.0348,5.345
0.08642,9.0213,5.3317
0.08643,9.0077,5.3184
0.08644,8.9941,5.3051
0.08645,8.9803,5.2918
0.08646,8.9664,5.2785
0.08647,8.9525,5.2651
0.08648,8.9384,5.2517
0.08649,8.9243,5.2384
0.0865,8.9101,5.225
0.08651,8.8958,5.2116
0.08652,8.8814,5.1982
0.08653,8.8669,5.1847
0.08654,8.8523,5.1713
0.08655,8.8377,5.1579
0.08656,8.8229,5.1444
0.08657,8.8081,5.1309
0.08658,8.7932,5.1174
0.08659,8.7782,5.1039
0.0866,8.7631,5.0904
0.08661,8.7479,5.0769
0.08662,8.7326,5.0633
0.08663,8.7173,5.0498
0.08664,8.7018,5.0362
0.08665,8.6863,5.0227
0.08666,8.6707,5.0091
0.08667,8.655,4.9955
0.08668,8.6392,4.9819
0.08669,8.6234,4.9682
0.0867,8.6074,4.9546
0.08671,8.5914,4.9409
0.08672,8.5753,4.9273
0.08673,8.5591,4.9136
0.08674,8.5428,4.8999
0.08675,8.5264,4.8862
0.08676,8.5099,4.8725
0.08677,8.4934,4.8588
0.08678,8.4768,4.845
0.08679,8.4601,4.8313
0.0868,8.4433,4.8175
0.08681,8.4264,4.8038
0.08682,8.4094,4.79
0.08683,8.3924,4.7762
0.08684,8.3753,4.7624
0.08685,8.3581,4.7486
0.08686,8.3408,4.7347
0.08687,8.3234,4.7209
0.08688,8.306,4.707
0.08689,8.2884,4.6932
0.0869,8.2708,4.6793
0.08691,8.2531,4.6654
0.08692,8.2353,4.6515
0.08693,8.2175,4.6376
0.08694,8.1995,4.6237
0.08695,8.1815,4.6097
0.08696,8.1634,4.5958
0.08697,8.1452,4.5818
0.08698,8.1269,4.5679
0.08699,8.1086,4.5539
0.087,8.0902,4.5399
0.08701,8.0717,4.5259
0.08702,8.0531,4.5119
0.08703,8.0344,4.4979
0.08704,8.0157,4.4838
0.08705,7.9968,4.4698
0.08706,7.9779,4.4557
0.08707,7.959,4.4417
0.08708,7.9399,4.4276
0.08709,7.9208,4.4135
0.0871,7.9016,4.3994
0.08711,7.8823,4.3853
0.08712,7.8629,4.3712
0.08713,7.8434,4.357
0.08714,7.8239,4.3429
0.08715,7.8043,4.3287
0.08716,7.7846,4.3146
0.08717,7.7649,4.3004
0.08718,7.745,4.2862
0.08719,7.7251,4.272
0.0872,7.7051,4.2578
0.08721,7.6851,4.2436
0.08722,7.6649,4.2293
0.08723,7.6447,4.2151
0.08724,7.6244,4.2009
0.08725,7.6041,4.1866
0.08726,7.5836,4.1723
0.08727,7.5631,4.158
0.08728,7.5425,4.1438
0.08729,7.5218,4.1295
0.0873,7.5011,4.1151
0.08731,7.4803,4.1008
0.08732,7.4594,4.0865
0.08733,7.4385,4.0721
0.08734,7.4174,4.0578
0.08735,7.3963,4.0434
0.08736,7.3751,4.0291
0.08737,7.3539,4.0147
0.08738,7.3326,4.0003
0.08739,7.3112,3.9859
0.0874,7.2897,3.9715
0.08741,7.2681,3.9571
0.08742,7.2465,3.9426
0.08743,7.2248,3.9282
0.08744,7.2031,3.9137
0.08745,7.1813,3.8993
0.08746,7.1594,3.8848
0.08747,7.1374,3.8703
0.08748,7.1154,3.8558
0.08749,7.0932,3.8413
0.0875,7.0711,3.8268
0.08751,7.0488,3.8123
0.08752,7.0265,3.7978
0.08753,7.0041,3.7833
0.08754,6.9817,3.7687
0.08755,6.9591,3.7542
0.08756,6.9365,3.7396
0.08757,6.9139,3.725
0.08758,6.8911,3.7104
0.08759,6.8683,3.6958
0.0876,6.8455,3.6812
0.08761,6.8225,3.6666
0.08762,6.7995,3.652
0.08763,6.7765,3.6374
0.08764,6.7533,3.6228
0.08765,6.7301,3.6081
0.08766,6.7069,3.5935
0.08767,6.6835,3.5788
0.08768,6.6601,3.5641
0.08769,6.6367,3.5494
0.0877,6.6131,3.5347
0.08771,6.5895,3.5201
0.08772,6.5659,3.5053
0.08773,6.5421,3.4906
0.08774,6.5183,3.4759
0.08775,6.4945,3.4612
0.08776,6.4706,3.4464
0.08777,6.4466,3.4317
0.08778,6.4225,3.4169
0.08779,6.3984,3.4022
0.0878,6.3742,3.3874
0.08781,6.35,3.3726
0.08782,6.3257,3.3578
0.08783,6.3013,3.343
0.08784,6.2769,3.3282
0.08785,6.2524,3.3134
0.08786,6.2279,3.2986
0.08787,6.2033,3.2837
0.08788,6.1786,3.2689
0.08789,6.1539,3.254
0.0879,6.1291,3.2392
0.08791,6.1042,3.2243
0.08792,6.0793,3.2094
0.08793,6.0543,3.1946
0.08794,6.0293,3.1797
0.08795,6.0042,3.1648
0.08796,5.979,3.1499
0.08797,5.9538,3.135
0.08798,5.9286,3.12
0.08799,5.9032,3.1051
0.088,5.8779,3.0902
0.08801,5.8524,3.0752
0.08802,5.8269,3.0603
0.08803,5.8013,3.0453
0.08804,5.7757,3.0304
0.08805,5.7501,3.0154
0.08806,5.7243,3.0004
0.08807,5.6985,2.9854
0.08808,5.6727,2.9704
0.08809,5.6468,2.9554
0.0881,5.6208,2.9404
0.08811,5.5948,2.9254
0.08812,5.5688,2.9104
0.08813,5.5426,2.8953
0.08814,5.5165,2.8803
0.08815,5.4902,2.8652
0.08816,5.4639,2.8502
0.08817,5.4376,2.8351
0.08818,5.4112,2.8201
0.08819,5.3848,2.805
0.0882,5.3583,2.7899
0.08821,5.3317,2.7748
0.08822,5.3051,2.7597
0.08823,5.2785,2.7446
0.08824,5.2517,2.7295
0.08825,5.225,2.7144
0.08826,5.1982,2.6993
0.08827,5.1713,2.6842
0.08828,5.1444,2.669
0.08829,5.1174,2.6539
0.0883,5.0904,2.6387
0.08831,5.0633,2.6236
0.08832,5.0362,2.6084
0.08833,5.0091,2.5932
0.08834,4.9819,2.5781
0.08835,4.9546,2.5629
0.08836,4.9273,2.5477
0.08837,4.8999,2.5325
0.08838,4.8725,2.5173
0.08839,4.845,2.5021
0.0884,4.8175,2.4869
0.08841,4.79,2.4717
0.08842,4.7624,2.4565
0.08843,4.7347,2.4412
0.08844,4.707,2.426
0.08845,4.6793,2.4108
0.08846,4.6515,2.3955
0.08847,4.6237,2.3802
0.08848,4.5958,2.365
0.08849,4.5679,2.3497
0.0885,4.5399,2.3345
0.08851,4.5119,2.3192
0.08852,4.4838,2.3039
0.08853,4.4557,2.2886
0.08854,4.4276,2.2733
0.08855,4.3994,2.258
0.08856,4.3712,2.2427
0.08857,4.3429,2.2274
0.08858,4.3146,2.2121
0.08859,4.2862,2.1968
0.0886,4.2578,2.1814
0.08861,4.2293,2.1661
0.08862,4.2009,2.1508
0.08863,4.1723,2.1354
0.08864,4.1438,2.1201
0.08865,4.1151,2.1047
0.08866,4.0865,2.0894
0.08867,4.0578,2.074
0.08868,4.0291,2.0586
0.08869,4.0003,2.0433
0.0887,3.9715,2.0279
0.08871,3.9426,2.0125
0.08872,3.9137,1.9971
0.08873,3.8848,1.9817
0.08874,3.8558,1.9663
0.08875,3.8268,1.9509
0.08876,3.7978,1.9355
0.08877,3.7687,1.9201
0.08878,3.7396,1.9047
0.08879,3.7104,1.8892
0.0888,3.6812,1.8738
0.08881,3.652,1.8584
0.08882,3.6228,1.8429
0.08883,3.5935,1.8275
0.08884,3.5641,1.8121
0.08885,3.5347,1.7966
0.08886,3.5053,1.7812
0.08887,3.4759,1.7657
0.08888,3.4464,1.7502
0.08889,3.4169,1.7348
0.0889,3.3874,1.7193
0.08891,3.3578,1.7038
0.08892,3.3282,1.6883
0.08893,3.2986,1.6728
0.08894,3.2689,1.6574
0.08895,3.2392,1.6419
0.08896,3.2094,1.6264
0.08897,3.1797,1.6109
0.08898,3.1499,1.5954
0.08899,3.12,1.5799
0.089,3.0902,1.5643
0.08901,3.0603,1.5488
0.08902,3.0304,1.5333
0.08903,3.0004,1.5178
0.08904,2.9704,1.5023
0.08905,2.9404,1.4867
0.08906,2.9104,1.4712
0.08907,2.8803,1.4557
0.08908,2.8502,1.4401
0.08909,2.8201,1.4246
0.0891,2.7899,1.409
0.08911,2.7597,1.3935
0.08912,2.7295,1.3779
0.08913,2.6993,1.3623
0.08914,2.669,1.3468
0.08915,2.6387,1.3312
0.08916,2.6084,1.3156
0.08917,2.5781,1.3001
0.08918,2.5477,1.2845
0.08919,2.5173,1.2689
0.0892,2.4869,1.2533
0.08921,2.4565,1.2377
0.08922,2.426,1.2222
0.08923,2.3955,1.2066
0.08924,2.365,1.191
0.08925,2.3345,1.1754
0.08926,2.3039,1.1598
0.08927,2.2733,1.1442
0.08928,2.2427,1.1286
0.08929,2.2121,1.113
0.0893,2.1814,1.0973
0.08931,2.1508,1.0817
0.08932,2.1201,1.0661
0.08933,2.0894,1.0505
0.08934,2.0586,1.0349
0.08935,2.0279,1.0192
0.08936,1.9971,1.0036
0.08937,1.9663,0.98799
0.08938,1.9355,0.97235
0.08939,1.9047,0.95672
0.0894,1.8738,0.94108
0.08941,1.8429,0.92544
0.08942,1.8121,0.9098
0.08943,1.7812,0.89416
0.08944,1.7502,0.87851
0.08945,1.7193,0.86286
0.08946,1.6883,0.84721
0.08947,1.6574,0.83156
0.08948,1.6264,0.81591
0.08949,1.5954,0.80025
0.0895,1.5643,0.78459
0.08951,1.5333,0.76893
0.08952,1.5023,0.75327
0.08953,1.4712,0.7376
0.08954,1.4401,0.72194
0.08955,1.409,0.70627
0.08956,1.3779,0.6906
0.08957,1.3468,0.67493
0.08958,1.3156,0.65926
0.08959,1.2845,0.64358
0.0896,1.2533,0.62791
0.08961,1.2222,0.61223
0.08962,1.191,0.59655
0.08963,1.1598,0.58087
0.08964,1.1286,0.56519
0.08965,1.0973,0.5495
0.08966,1.0661,0.53382
0.08967,1.0349,0.51813
0.08968,1.0036,0.50244
0.08969,0.97235,0.48675
0.0897,0.94108,0.47106
0.08971,0.9098,0.45537
0.08972,0.87851,0.43968
0.08973,0.84721,0.42399
0.08974,0.81591,0.40829
0.08975,0.78459,0.3926
0.08976,0.75327,0.3769
0.08977,0.72194,0.3612
0.08978,0.6906,0.34551
0.08979,0.65926,0.32981
0.0898,0.62791,0.31411
0.08981,0.59655,0.29841
0.08982,0.56519,0.28271
0.08983,0.53382,0.267
0.08984,0.50244,0.2513
0.08985,0.47106,0.2356
0.08986,0.43968,0.21989
0.08987,0.40829,0.20419
0.08988,0.3769,0.18848
0.08989,0.34551,0.17278
0.0899,0.31411,0.15707
0.08991,0.28271,0.14137
0.08992,0.2513,0.12566
0.08993,0.21989,0.10995
0.08994,0.18848,0.094246
0.08995,0.15707,0.078539
0.08996,0.12566,0.062831
0.08997,0.094246,0.047124
0.08998,0.062831,0.031416
0.08999,0.031416,0.015708
0.09,1.10E-14,5.51E-15
0.09001,-0.031416,-0.015708
0.09002,-0.062831,-0.031416
0.09003,-0.094246,-0.047124
0.09004,-0.12566,-0.062831
0.09005,-0.15707,-0.078539
0.09006,-0.18848,-0.094246
0.09007,-0.21989,-0.10995
0.09008,-0.2513,-0.12566
0.09009,-0.28271,-0.14137
0.0901,-0.31411,-0.15707
0.09011,-0.34551,-0.17278
0.09012,-0.3769,-0.18848
0.09013,-0.40829,-0.20419
0.09014,-0.43968,-0.21989
0.09015,-0.47106,-0.2356
0.09016,-0.50244,-0.2513
0.09017,-0.53382,-0.267
0.09018,-0.56519,-0.28271
0.09019,-0.59655,-0.29841
0.0902,-0.62791,-0.31411
0.09021,-0.65926,-0.32981
0.09022,-0.6906,-0.34551
0.09023,-0.72194,-0.3612
0.09024,-0.75327,-0.3769
0.09025,-0.78459,-0.3926
0.09026,-0.81591,-0.40829
0.09027,-0.84721,-0.42399
0.09028,-0.87851,-0.43968
0.09029,-0.9098,-0.45537
0.0903,-0.94108,-0.47106
0.09031,-0.97235,-0.48675
0.09032,-1.0036,-0.50244
0.09033,-1.0349,-0.51813
0.09034,-1.0661,-0.53382
0.09035,-1.0973,-0.5495
0.09036,-1.1286,-0.56519
0.09037,-1.1598,-0.58087
0.09038,-1.191,-0.59655
0.09039,-1.2222,-0.61223
0.0904,-1.2533,-0.62791
0.09041,-1.2845,-0.64358
0.09042,-1.3156,-0.65926
0.09043,-1.3468,-0.67493
0.09044,-1.3779,-0.6906
0.09045,-1.409,-0.70627
0.09046,-1.4401,-0.72194
0.09047,-1.4712,-0.7376
0.09048,-1.5023,-0.75327
0.09049,-1.5333,-0.76893
0.0905,-1.5643,-0.78459
0.09051,-1.5954,-0.80025
0.09052,-1.6264,-0.81591
0.09053,-1.6574,-0.83156
0.09054,-1.6883,-0.84721
0.09055,-1.7193,-0.86286
0.09056,-1.7502,-0.87851
0.09057,-1.7812,-0.89416
0.09058,-1.8121,-0.9098
0.09059,-1.8429,-0.92544
0.0906,-1.8738,-0.94108
0.09061,-1.9047,-0.95672
0.09062,-1.9355,-0.97235
0.09063,-1.9663,-0.98799
0.09064,-1.9971,-1.0036
0.09065,-2.0279,-1.0192
0.09066,-2.0586,-1.0349
0.09067,-2.0894,-1.0505
0.09068,-2.1201,-1.0661
0.09069,-2.1508,-1.0817
0.0907,-2.1814,-1.0973
0.09071,-2.2121,-1.113
0.09072,-2.2427,-1.1286
0.09073,-2.2733,-1.1442
0.09074,-2.3039,-1.1598
0.09075,-2.3345,-1.1754
0.09076,-2.365,-1.191
0.09077,-2.3955,-1.2066
0.09078,-2.426,-1.2222
0.09079,-2.4565,-1.2377
0.0908,-2.4869,-1.2533
0.09081,-2.5173,-1.2689
0.09082,-2.5477,-1.2845
0.09083,-2.5781,-1.3001
0.09084,-2.6084,-1.3156
0.09085,-2.6387,-1.3312
0.09086,-2.669,-1.3468
0.09087,-2.6993,-1.3623
0.09088,-2.7295,-1.3779
0.09089,-2.7597,-1.3935
0.0909,-2.7899,-1.409
0.09091,-2.8201,-1.4246
0.09092,-2.8502,-1.4401
0.09093,-2.8803,-1.4557
0.09094,-2.9104,-1.4712
0.09095,-2.9404,-1.4867
0.09096,-2.9704,-1.5023
0.09097,-3.0004,-1.5178
0.09098,-3.0304,-1.5333
0.09099,-3.0603,-1.5488
0.091,-3.0902,-1.5643
0.09101,-3.12,-1.5799
0.09102,-3.1499,-1.5954
0.09103,-3.1797,-1.6109
0.09104,-3.2094,-1.6264
0.09105,-3.2392,-1.6419
0.09106,-3.2689,-1.6574
0.09107,-3.2986,-1.6728
0.09108,-3.3282,-1.6883
0.09109,-3.3578,-1.7038
0.0911,-3.3874,-1.7193
0.09111,-3.4169,-1.7348
0.09112,-3.4464,-1.7502
0.09113,-3.4759,-1.7657
0.09114,-3.5053,-1.7812
0.09115,-3.5347,-1.7966
0.09116,-3.5641,-1.8121
0.09117,-3.5935,-1.8275
0.09118,-3.6228,-1.8429
0.09119,-3.652,-1.8584
0.0912,-3.6812,-1.8738
0.09121,-3.7104,-1.8892
0.09122,-3.7396,-1.9047
0.09123,-3.7687,-1.9201
0.09124,-3.7978,-1.9355
0.09125,-3.8268,-1.9509
0.09126,-3.8558,-1.9663
0.09127,-3.8848,-1.9817
0.09128,-3.9137,-1.9971
0.09129,-3.9426,-2.0125
0.0913,-3.9715,-2.0279
0.09131,-4.0003,-2.0433
0.09132,-4.0291,-2.0586
0.09133,-4.0578,-2.074
0.09134,-4.0865,-2.0894
0.09135,-4.1151,-2.1047
0.09136,-4.1438,-2.1201
0.09137,-4.1723,-2.1354
0.09138,-4.2009,-2.1508
0.09139,-4.2293,-2.1661
0.0914,-4.2578,-2.1814
0.09141,-4.2862,-2.1968
0.09142,-4.3146,-2.2121
0.09143,-4.3429,-2.2274
0.09144,-4.3712,-2.2427
0.09145,-4.3994,-2.258
0.09146,-4.4276,-2.2733
0.09147,-4.4557,-2.2886
0.09148,-4.4838,-2.3039
0.09149,-4.5119,-2.3192
0.0915,-4.5399,-2.3345
0.09151,-4.5679,-2.3497
0.09152,-4.5958,-2.365
0.09153,-4.6237,-2.3802
0.09154,-4.6515,-2.3955
0.09155,-4.6793,-2.4108
0.09156,-4.707,-2.426
0.09157,-4.7347,-2.4412
0.09158,-4.7624,-2.4565
0.09159,-4.79,-2.4717
0.0916,-4.8175,-2.4869
0.09161,-4.845,-2.5021
0.09162,-4.8725,-2.5173
0.09163,-4.8999,-2.5325
0.09164,-4.9273,-2.5477
0.09165,-4.9546,-2.5629
0.09166,-4.9819,-2.5781
0.09167,-5.0091,-2.5932
0.09168,-5.0362,-2.6084
0.09169,-5.0633,-2.6236
0.0917,-5.0904,-2.6387
0.09171,-5.1174,-2.6539
0.09172,-5.1444,-2.669
0.09173,-5.1713,-2.6842
0.09174,-5.1982,-2.6993
0.09175,-5.225,-2.7144
0.09176,-5.2517,-2.7295
0.09177,-5.2785,-2.7446
0.09178,-5.3051,-2.7597
0.09179,-5.3317,-2.7748
0.0918,-5.3583,-2.7899
0.09181,-5.3848,-2.805
0.09182,-5.4112,-2.8201
0.09183,-5.4376,-2.8351
0.09184,-5.4639,-2.8502
0.09185,-5.4902,-2.8652
0.09186,-5.5165,-2.8803
0.09187,-5.5426,-2.8953
0.09188,-5.5688,-2.9104
0.09189,-5.5948,-2.9254
0.0919,-5.6208,-2.9404
0.09191,-5.6468,-2.9554
0.09192,-5.6727,-2.9704
0.09193,-5.6985,-2.9854
0.09194,-5.7243,-3.0004
0.09195,-5.7501,-3.0154
0.09196,-5.7757,-3.0304
0.09197,-5.8013,-3.0453
0.09198,-5.8269,-3.0603
0.09199,-5.8524,-3.0752
0.092,-5.8779,-3.0902
0.09201,-5.9032,-3.1051
0.09202,-5.9286,-3.12
0.09203,-5.9538,-3.135
0.09204,-5.979,-3.1499
0.09205,-6.0042,-3.1648
0.09206,-6.0293,-3.1797
0.09207,-6.0543,-3.1946
0.09208,-6.0793,-3.2094
0.09209,-6.1042,-3.2243
0.0921,-6.1291,-3.2392
0.09211,-6.1539,-3.254
0.09212,-6.1786,-3.2689
0.09213,-6.2033,-3.2837
0.09214,-6.2279,-3.2986
0.09215,-6.2524,-3.3134
0.09216,-6.2769,-3.3282
0.09217,-6.3013,-3.343
0.09218,-6.3257,-3.3578
0.09219,-6.35,-3.3726
0.0922,-6.3742,-3.3874
0.09221,-6.3984,-3.4022
0.09222,-6.4225,-3.4169
0.09223,-6.4466,-3.4317
0.09224,-6.4706,-3.4464
0.09225,-6.4945,-3.4612
0.09226,-6.5183,-3.4759
0.09227,-6.5421,-3.4906
0.09228,-6.5659,-3.5053
0.09229,-6.5895,-3.5201
0.0923,-6.6131,-3.5347
0.09231,-6.6367,-3.5494
0.09232,-6.6601,-3.5641
0.09233,-6.6835,-3.5788
0.09234,-6.7069,-3.5935
0.09235,-6.7301,-3.6081
0.09236,-6.7533,-3.6228
0.09237,-6.7765,-3.6374
0.09238,-6.7995,-3.652
0.09239,-6.8225,-3.6666
0.0924,-6.8455,-3.6812
0.09241,-6.8683,-3.6958
0.09242,-6.8911,-3.7104
0.09243,-6.9139,-3.725
0.09244,-6.9365,-3.7396
0.09245,-6.9591,-3.7542
0.09246,-6.9817,-3.7687
0.09247,-7.0041,-3.7833
0.09248,-7.0265,-3.7978
0.09249,-7.0488,-3.8123
0.0925,-7.0711,-3.8268
0.09251,-7.0932,-3.8413
0.09252,-7.1154,-3.8558
0.09253,-7.1374,-3.8703
0.09254,-7.1594,-3.8848
0.09255,-7.1813,-3.8993
0.09256,-7.2031,-3.9137
0.09257,-7.2248,-3.9282
0.09258,-7.2465,-3.9426
0.09259,-7.2681,-3.9571
0.0926,-7.2897,-3.9715
0.09261,-7.3112,-3.9859
0.09262,-7.3326,-4.0003
0.09263,-7.3539,-4.0147
0.09264,-7.3751,-4.0291
0.09265,-7.3963,-4.0434
0.09266,-7.4174,-4.0578
0.09267,-7.4385,-4.0721
0.09268,-7.4594,-4.0865
0.09269,-7.4803,-4.1008
0.0927,-7.5011,-4.1151
0.09271,-7.5218,-4.1295
0.09272,-7.5425,-4.1438
0.09273,-7.5631,-4.158
0.09274,-7.5836,-4.1723
0.09275,-7.6041,-4.1866
0.09276,-7.6244,-4.2009
0.09277,-7.6447,-4.2151
0.09278,-7.6649,-4.2293
0.09279,-7.6851,-4.2436
0.0928,-7.7051,-4.2578
0.09281,-7.7251,-4.272
0.09282,-7.745,-4.2862
0.09283,-7.7649,-4.3004
0.09284,-7.7846,-4.3146
0.09285,-7.8043,-4.3287
0.09286,-7.8239,-4.3429
0.09287,-7.8434,-4.357
0.09288,-7.8629,-4.3712
0.09289,-7.8823,-4.3853
0.0929,-7.9016,-4.3994
0.09291,-7.9208,-4.4135
0.09292,-7.9399,-4.4276
0.09293,-7.959,-4.4417
0.09294,-7.9779,-4.4557
0.09295,-7.9968,-4.4698
0.09296,-8.0157,-4.4838
0.09297,-8.0344,-4.4979
0.09298,-8.0531,-4.5119
0.09299,-8.0717,-4.5259
0.093,-8.0902,-4.5399
0.09301,-8.1086,-4.5539
0.09302,-8.1269,-4.5679
0.09303,-8.1452,-4.5818
0.09304,-8.1634,-4.5958
0.09305,-8.1815,-4.6097
0.09306,-8.1995,-4.6237
0.09307,-8.2175,-4.6376
0.09308,-8.2353,-4.6515
0.09309,-8.2531,-4.6654
0.0931,-8.2708,-4.6793
0.09311,-8.2884,-4.6932
0.09312,-8.306,-4.707
